cell_type	comparison	gene_symbol	full_logFC	full_PValue	full_FDR	n_lodo_runnable	n_lodo_gene_tested	n_lodo_same_direction	fraction_lodo_same_direction	n_lodo_nominal_0_05	n_lodo_FDR_0_10	n_lodo_FDR_0_05	min_lodo_logFC	max_lodo_logFC	leave_out_donors	stable_direction_all_lodo	gene_tested_all_lodo	stable_tested_direction_all_lodo	stable_direction_min_80pct	retained_nominal_signal_any_lodo
Fibroblast	non_diabetic_ED_vs_normal	ITPR3	-1.500985330777	0.000433746000351079	0.062442302605702	6	6	6	1	6	1	1	-1.75705745388329	-1.3641117870693	ED1,ED2,ED3,N1,N2,N3	TRUE	TRUE	TRUE	TRUE	TRUE
Fibroblast	non_diabetic_ED_vs_normal	RTN1	2.37647315638088	0.000435038831801674	0.062442302605702	6	6	6	1	6	1	1	1.99225283032284	2.71578140217426	ED1,ED2,ED3,N1,N2,N3	TRUE	TRUE	TRUE	TRUE	TRUE
Fibroblast	non_diabetic_ED_vs_normal	MAPK12	2.41965219066859	0.000444928296624289	0.0632704516625539	6	6	6	1	6	2	0	2.0738644720508	2.75379930079554	ED1,ED2,ED3,N1,N2,N3	TRUE	TRUE	TRUE	TRUE	TRUE
Fibroblast	non_diabetic_ED_vs_normal	CSRNP3	1.0067035683581	0.000466129851310062	0.0656772684075223	6	6	6	1	6	1	0	0.960238907087864	1.06542982605852	ED1,ED2,ED3,N1,N2,N3	TRUE	TRUE	TRUE	TRUE	TRUE
Fibroblast	non_diabetic_ED_vs_normal	LYZ	-2.82077678056606	0.000480920340357877	0.0671452235201479	6	6	6	1	6	2	0	-3.08606714484519	-2.49691850516059	ED1,ED2,ED3,N1,N2,N3	TRUE	TRUE	TRUE	TRUE	TRUE
Fibroblast	non_diabetic_ED_vs_normal	CITED1	1.58170332473015	0.000490454304447096	0.0678594343035901	6	6	6	1	6	1	1	1.41471198735069	1.77874626262705	ED1,ED2,ED3,N1,N2,N3	TRUE	TRUE	TRUE	TRUE	TRUE
Fibroblast	non_diabetic_ED_vs_normal	SORT1	1.32416620740551	0.00049928573401588	0.0679130286271196	6	6	6	1	6	1	0	1.13788081936643	1.51320352199876	ED1,ED2,ED3,N1,N2,N3	TRUE	TRUE	TRUE	TRUE	TRUE
Fibroblast	non_diabetic_ED_vs_normal	CA3	3.1919821078099	0.00049968565144319	0.0679130286271196	6	6	6	1	6	2	0	2.74050897337978	3.82484837342018	ED1,ED2,ED3,N1,N2,N3	TRUE	TRUE	TRUE	TRUE	TRUE
Fibroblast	non_diabetic_ED_vs_normal	SYT1	3.40113875835302	0.000504941265256864	0.0680253329106572	6	6	6	1	6	2	1	2.98691554147951	4.54621248673987	ED1,ED2,ED3,N1,N2,N3	TRUE	TRUE	TRUE	TRUE	TRUE
Fibroblast	non_diabetic_ED_vs_normal	RENBP	-1.86917334050877	0.000519264940940323	0.069283841810008	6	6	6	1	6	1	1	-2.11333020230309	-1.62568084553922	ED1,ED2,ED3,N1,N2,N3	TRUE	TRUE	TRUE	TRUE	TRUE
Fibroblast	non_diabetic_ED_vs_normal	PSRC1	1.32809060738809	0.000523305485737786	0.069283841810008	6	6	6	1	6	1	1	1.21646056659156	1.46514801736788	ED1,ED2,ED3,N1,N2,N3	TRUE	TRUE	TRUE	TRUE	TRUE
Fibroblast	non_diabetic_ED_vs_normal	EXTL1	2.96200337402988	0.000529915879226329	0.0695593852406663	6	6	6	1	6	1	0	2.55238088706557	3.22752192839016	ED1,ED2,ED3,N1,N2,N3	TRUE	TRUE	TRUE	TRUE	TRUE
Fibroblast	non_diabetic_ED_vs_normal	RP1-34H18.1	2.56503840309547	0.000567201595917257	0.0732471912551534	6	6	6	1	6	1	1	2.12755912513646	2.9090864842284	ED1,ED2,ED3,N1,N2,N3	TRUE	TRUE	TRUE	TRUE	TRUE
Fibroblast	non_diabetic_ED_vs_normal	GRIK2	1.84755380650635	0.000572930865740092	0.0732471912551534	6	6	6	1	6	1	0	1.62054203482888	1.97353363110228	ED1,ED2,ED3,N1,N2,N3	TRUE	TRUE	TRUE	TRUE	TRUE
Fibroblast	non_diabetic_ED_vs_normal	LINC01503	-1.55416948829077	0.000580735257758143	0.0732471912551534	6	6	6	1	6	1	0	-1.74775767152509	-1.30774778523541	ED1,ED2,ED3,N1,N2,N3	TRUE	TRUE	TRUE	TRUE	TRUE
Fibroblast	non_diabetic_ED_vs_normal	ARHGDIB	-1.32570361538574	0.00058261374570799	0.0732471912551534	6	6	6	1	6	1	0	-1.50151002045786	-1.17809692419556	ED1,ED2,ED3,N1,N2,N3	TRUE	TRUE	TRUE	TRUE	TRUE
Fibroblast	non_diabetic_ED_vs_normal	PGF	2.65949177342799	0.000584731431070594	0.0732471912551534	6	6	6	1	6	2	0	2.3104173163511	3.0338072810829	ED1,ED2,ED3,N1,N2,N3	TRUE	TRUE	TRUE	TRUE	TRUE
Fibroblast	non_diabetic_ED_vs_normal	ZBED3	1.04394734701877	0.000586936512695593	0.0732471912551534	6	6	6	1	6	1	0	0.963630101680673	1.11115743045367	ED1,ED2,ED3,N1,N2,N3	TRUE	TRUE	TRUE	TRUE	TRUE
Fibroblast	non_diabetic_ED_vs_normal	FAT1	-1.45648326175013	0.000595784357952328	0.0732471912551534	6	6	6	1	6	1	1	-1.67681628709452	-1.25551730859188	ED1,ED2,ED3,N1,N2,N3	TRUE	TRUE	TRUE	TRUE	TRUE
Fibroblast	non_diabetic_ED_vs_normal	EPHB1	2.4471462585894	0.00059823892667272	0.0732471912551534	6	6	6	1	6	1	0	2.13498267065949	3.02182010786989	ED1,ED2,ED3,N1,N2,N3	TRUE	TRUE	TRUE	TRUE	TRUE
Fibroblast	non_diabetic_ED_vs_normal	DUSP2	2.70641243788936	0.000600934112394148	0.0732471912551534	6	6	6	1	6	2	0	2.33147714354951	3.22289961883021	ED1,ED2,ED3,N1,N2,N3	TRUE	TRUE	TRUE	TRUE	TRUE
Fibroblast	non_diabetic_ED_vs_normal	HS6ST3	1.55818018838608	0.00062779054936658	0.0759181673793066	6	6	6	1	6	1	0	1.34661507657867	1.79028399188943	ED1,ED2,ED3,N1,N2,N3	TRUE	TRUE	TRUE	TRUE	TRUE
Fibroblast	non_diabetic_ED_vs_normal	ANGPT4	2.34828690237691	0.000632898824331258	0.0759379698756208	6	6	6	1	6	1	0	1.97544077731429	2.86839338837175	ED1,ED2,ED3,N1,N2,N3	TRUE	TRUE	TRUE	TRUE	TRUE
Fibroblast	non_diabetic_ED_vs_normal	THBS2	-1.27723225971361	0.000684867007614618	0.0810063594929866	6	6	6	1	6	1	0	-1.4109237687226	-1.07820387928078	ED1,ED2,ED3,N1,N2,N3	TRUE	TRUE	TRUE	TRUE	TRUE
Fibroblast	non_diabetic_ED_vs_normal	CRTAC1	-2.36585766872241	0.000689227243737834	0.0810063594929866	6	6	6	1	6	1	0	-2.65001982362709	-1.99629346115636	ED1,ED2,ED3,N1,N2,N3	TRUE	TRUE	TRUE	TRUE	TRUE
Fibroblast	non_diabetic_ED_vs_normal	KCNA5	3.63196621192653	0.000690964519701865	0.0810063594929866	6	6	6	1	6	1	1	2.98825736454885	4.91153940495382	ED1,ED2,ED3,N1,N2,N3	TRUE	TRUE	TRUE	TRUE	TRUE
Fibroblast	non_diabetic_ED_vs_normal	PHLDA3	-1.36418244035348	0.000706078502653695	0.081697627162762	6	6	6	1	6	1	0	-1.55584542453629	-1.15893336032148	ED1,ED2,ED3,N1,N2,N3	TRUE	TRUE	TRUE	TRUE	TRUE
Fibroblast	non_diabetic_ED_vs_normal	PLIN5	2.58861232326184	0.000707499961755915	0.081697627162762	6	6	6	1	6	2	0	1.89193490768969	2.95207306931483	ED1,ED2,ED3,N1,N2,N3	TRUE	TRUE	TRUE	TRUE	TRUE
Fibroblast	non_diabetic_ED_vs_normal	RP3-510D11.2	-1.91973109162759	0.00071754957459334	0.0822397490045113	6	6	6	1	6	1	0	-2.32388615517006	-1.77391977599642	ED1,ED2,ED3,N1,N2,N3	TRUE	TRUE	TRUE	TRUE	TRUE
Fibroblast	non_diabetic_ED_vs_normal	FAM169A	2.48401045082569	0.000725794530930433	0.0822449762640724	6	6	6	1	6	1	0	2.19106055527414	2.84458382367235	ED1,ED2,ED3,N1,N2,N3	TRUE	TRUE	TRUE	TRUE	TRUE
Fibroblast	non_diabetic_ED_vs_normal	LINC00475	-1.61619612186484	0.000728305558791109	0.0822449762640724	6	6	6	1	6	1	0	-1.85918842948137	-1.39717646858932	ED1,ED2,ED3,N1,N2,N3	TRUE	TRUE	TRUE	TRUE	TRUE
Fibroblast	non_diabetic_ED_vs_normal	SLITRK5	2.2527342899462	0.000753187162144209	0.0839248423565769	6	6	6	1	6	1	0	1.89103553547575	2.59868084850681	ED1,ED2,ED3,N1,N2,N3	TRUE	TRUE	TRUE	TRUE	TRUE
Fibroblast	non_diabetic_ED_vs_normal	TSHR	2.60148953775436	0.000754110447011825	0.0839248423565769	6	6	6	1	6	1	1	2.32665919225663	3.32296666335496	ED1,ED2,ED3,N1,N2,N3	TRUE	TRUE	TRUE	TRUE	TRUE
Fibroblast	non_diabetic_ED_vs_normal	PDE6B	2.09175407963894	0.000767126709583817	0.084759223063225	6	6	6	1	6	1	0	1.8510027267714	2.31856692898154	ED1,ED2,ED3,N1,N2,N3	TRUE	TRUE	TRUE	TRUE	TRUE
Fibroblast	non_diabetic_ED_vs_normal	SPRY1	-1.01219711000007	0.000773313644485439	0.0848325068000526	6	6	6	1	6	1	0	-1.10299086978242	-0.951808148417011	ED1,ED2,ED3,N1,N2,N3	TRUE	TRUE	TRUE	TRUE	TRUE
Fibroblast	non_diabetic_ED_vs_normal	IL1R2	2.19431592691592	0.000787914114187274	0.0858211699694195	6	6	6	1	6	1	0	1.9384499457681	2.4849565185685	ED1,ED2,ED3,N1,N2,N3	TRUE	TRUE	TRUE	TRUE	TRUE
Fibroblast	non_diabetic_ED_vs_normal	SH2D4A	-1.06473450674681	0.000810989984227309	0.0868916631378591	6	6	6	1	6	1	0	-1.19392900778944	-0.957163175366525	ED1,ED2,ED3,N1,N2,N3	TRUE	TRUE	TRUE	TRUE	TRUE
Fibroblast	non_diabetic_ED_vs_normal	GPR27	1.69812567693692	0.000812272320900415	0.0868916631378591	6	6	6	1	6	0	0	1.53172689881311	2.01587989920006	ED1,ED2,ED3,N1,N2,N3	TRUE	TRUE	TRUE	TRUE	TRUE
Fibroblast	non_diabetic_ED_vs_normal	DCT	1.91062383326241	0.000815355862551663	0.0868916631378591	6	6	6	1	6	1	0	1.70224399462149	2.05978409380398	ED1,ED2,ED3,N1,N2,N3	TRUE	TRUE	TRUE	TRUE	TRUE
Fibroblast	non_diabetic_ED_vs_normal	PDE4D	1.57220744914236	0.000820373170659563	0.0868916631378591	6	6	6	1	6	1	0	1.39047448784817	2.00640652948322	ED1,ED2,ED3,N1,N2,N3	TRUE	TRUE	TRUE	TRUE	TRUE
Fibroblast	non_diabetic_ED_vs_normal	ZNF280B	2.5709906785487	0.00083051208601239	0.0872887065622818	6	6	6	1	6	1	0	1.95748393560746	2.98053814996035	ED1,ED2,ED3,N1,N2,N3	TRUE	TRUE	TRUE	TRUE	TRUE
Fibroblast	non_diabetic_ED_vs_normal	GH1	1.68523321983793	0.000841689087079774	0.0872887065622818	6	6	6	1	6	0	0	1.57119905285597	1.90296052754963	ED1,ED2,ED3,N1,N2,N3	TRUE	TRUE	TRUE	TRUE	TRUE
Fibroblast	non_diabetic_ED_vs_normal	HOXC8	2.56105138272256	0.000847838621172306	0.0872887065622818	6	6	6	1	6	1	0	2.25052873341554	2.92296496391341	ED1,ED2,ED3,N1,N2,N3	TRUE	TRUE	TRUE	TRUE	TRUE
Fibroblast	non_diabetic_ED_vs_normal	CNTN5	3.00699969856569	0.000850504878202603	0.0872887065622818	6	6	6	1	6	1	0	2.38917690255655	3.61239932307191	ED1,ED2,ED3,N1,N2,N3	TRUE	TRUE	TRUE	TRUE	TRUE
Fibroblast	non_diabetic_ED_vs_normal	TRMT10A	1.25732868681785	0.000855763470366768	0.0872887065622818	6	6	6	1	6	1	0	1.05602791821321	1.40718908985039	ED1,ED2,ED3,N1,N2,N3	TRUE	TRUE	TRUE	TRUE	TRUE
Fibroblast	non_diabetic_ED_vs_normal	CCL3	-2.42636731677021	0.000866259338979139	0.0872887065622818	6	6	6	1	6	0	0	-2.76449462139859	-2.07358060590458	ED1,ED2,ED3,N1,N2,N3	TRUE	TRUE	TRUE	TRUE	TRUE
Fibroblast	non_diabetic_ED_vs_normal	NUDT10	1.29649105990287	0.000871783248761181	0.0872887065622818	6	6	6	1	6	0	0	1.09759620326804	1.47816577855149	ED1,ED2,ED3,N1,N2,N3	TRUE	TRUE	TRUE	TRUE	TRUE
Fibroblast	non_diabetic_ED_vs_normal	LINC00890	-3.07264016927246	0.00087264644646128	0.0872887065622818	6	6	6	1	6	2	0	-4.31230686807604	-2.67858692178994	ED1,ED2,ED3,N1,N2,N3	TRUE	TRUE	TRUE	TRUE	TRUE
Fibroblast	non_diabetic_ED_vs_normal	DUSP10	1.32390302452317	0.000876580506714956	0.0872887065622818	6	6	6	1	6	1	0	1.16621474444589	1.47492254749867	ED1,ED2,ED3,N1,N2,N3	TRUE	TRUE	TRUE	TRUE	TRUE
Fibroblast	non_diabetic_ED_vs_normal	MARCH9	0.999304738385935	0.000883028253931209	0.0872887065622818	6	6	6	1	6	1	0	0.951046729028028	1.07999504135803	ED1,ED2,ED3,N1,N2,N3	TRUE	TRUE	TRUE	TRUE	TRUE
Fibroblast	non_diabetic_ED_vs_normal	PGM5-AS1.1	1.78564656724369	0.000886641374118763	0.0872887065622818	6	6	6	1	6	1	1	1.49833153261226	2.02880194087739	ED1,ED2,ED3,N1,N2,N3	TRUE	TRUE	TRUE	TRUE	TRUE
Fibroblast	non_diabetic_ED_vs_normal	SMARCA1	0.938068584518087	0.000899497482464008	0.0879903333482945	6	6	6	1	6	0	0	0.890497994588282	1.01564552404219	ED1,ED2,ED3,N1,N2,N3	TRUE	TRUE	TRUE	TRUE	TRUE
Fibroblast	non_diabetic_ED_vs_normal	PAMR1	-2.56151053912007	0.0009113150050094	0.0885821256135086	6	6	6	1	6	1	0	-2.88424506479607	-2.12565325476924	ED1,ED2,ED3,N1,N2,N3	TRUE	TRUE	TRUE	TRUE	TRUE
Fibroblast	non_diabetic_ED_vs_normal	HBA1	2.39110766944671	0.000927672483041421	0.0891830880688738	6	6	6	1	6	1	0	1.98264337983955	2.76540495384426	ED1,ED2,ED3,N1,N2,N3	TRUE	TRUE	TRUE	TRUE	TRUE
Fibroblast	non_diabetic_ED_vs_normal	GPR37	2.82896345306262	0.000929111478774568	0.0891830880688738	6	6	6	1	6	1	0	2.28336904188313	3.27271928160496	ED1,ED2,ED3,N1,N2,N3	TRUE	TRUE	TRUE	TRUE	TRUE
Fibroblast	non_diabetic_ED_vs_normal	HBEGF	1.87734493189824	0.000966797909918071	0.0922241136678368	6	6	6	1	6	1	0	1.41057567275965	2.11793167391151	ED1,ED2,ED3,N1,N2,N3	TRUE	TRUE	TRUE	TRUE	TRUE
Fibroblast	non_diabetic_ED_vs_normal	PRR5L	-1.69638520726793	0.00100657282293026	0.0949140454011998	6	6	6	1	6	0	0	-1.99521880826393	-1.53212527748867	ED1,ED2,ED3,N1,N2,N3	TRUE	TRUE	TRUE	TRUE	TRUE
Fibroblast	non_diabetic_ED_vs_normal	FILIP1L	2.54786016617436	0.00100735703870267	0.0949140454011998	6	6	6	1	6	1	1	1.8650204397955	2.95805657669552	ED1,ED2,ED3,N1,N2,N3	TRUE	TRUE	TRUE	TRUE	TRUE
Fibroblast	non_diabetic_ED_vs_normal	STK33	1.63425323726512	0.00102744687642072	0.0962166410248131	6	6	6	1	6	1	0	1.40661482426104	1.82640005855857	ED1,ED2,ED3,N1,N2,N3	TRUE	TRUE	TRUE	TRUE	TRUE
Fibroblast	non_diabetic_ED_vs_normal	GDAP1	1.30214599647981	0.00103534562520268	0.0962671931729072	6	6	6	1	6	1	0	1.10221107147315	1.4386983920721	ED1,ED2,ED3,N1,N2,N3	TRUE	TRUE	TRUE	TRUE	TRUE
Fibroblast	non_diabetic_ED_vs_normal	EPB41L4B	2.24341892204595	0.00104052311933211	0.0962671931729072	6	6	6	1	6	1	1	1.69252394103798	2.55314459732667	ED1,ED2,ED3,N1,N2,N3	TRUE	TRUE	TRUE	TRUE	TRUE
Fibroblast	non_diabetic_ED_vs_normal	MORN4	0.952107845178715	0.00105482984489204	0.0970064476518078	6	6	6	1	6	0	0	0.905216053321974	0.982694015911435	ED1,ED2,ED3,N1,N2,N3	TRUE	TRUE	TRUE	TRUE	TRUE
Fibroblast	non_diabetic_ED_vs_normal	ENPP5	1.22516721040687	0.00106960539699564	0.0975272679984393	6	6	6	1	6	1	1	1.00482535105123	1.40141870424584	ED1,ED2,ED3,N1,N2,N3	TRUE	TRUE	TRUE	TRUE	TRUE
Fibroblast	non_diabetic_ED_vs_normal	NEFM	-2.72067845989976	0.00107607562295003	0.0975272679984393	6	6	6	1	6	1	1	-3.49587295740131	-2.28190861750626	ED1,ED2,ED3,N1,N2,N3	TRUE	TRUE	TRUE	TRUE	TRUE
Fibroblast	non_diabetic_ED_vs_normal	CCDC152	1.16206554595801	0.00108059622298045	0.0975272679984393	6	6	6	1	6	1	0	0.961856231906276	1.3322834870456	ED1,ED2,ED3,N1,N2,N3	TRUE	TRUE	TRUE	TRUE	TRUE
Fibroblast	non_diabetic_ED_vs_normal	NRXN3	1.96088053239905	0.00108754448864028	0.0975272679984393	6	6	6	1	6	1	1	1.56811510160693	2.2413672719827	ED1,ED2,ED3,N1,N2,N3	TRUE	TRUE	TRUE	TRUE	TRUE
Fibroblast	non_diabetic_ED_vs_normal	KIAA1644	-2.72153529749207	0.0010922444391022	0.0975272679984393	6	6	6	1	6	1	1	-3.45181920403646	-2.33412670996051	ED1,ED2,ED3,N1,N2,N3	TRUE	TRUE	TRUE	TRUE	TRUE
Fibroblast	non_diabetic_ED_vs_normal	NAT2	2.45902199784469	0.00110941882154135	0.0979322601767883	6	6	6	1	6	1	0	1.87537473116516	2.76072290672155	ED1,ED2,ED3,N1,N2,N3	TRUE	TRUE	TRUE	TRUE	TRUE
Fibroblast	non_diabetic_ED_vs_normal	RAB3IP	1.20138832276181	0.00111455826137208	0.0979322601767883	6	6	6	1	6	0	0	0.960638824830232	1.37042351596882	ED1,ED2,ED3,N1,N2,N3	TRUE	TRUE	TRUE	TRUE	TRUE
Fibroblast	non_diabetic_ED_vs_normal	C1orf95	1.25994984647082	0.00111590998378291	0.0979322601767883	6	6	6	1	6	0	0	1.1352756114755	1.45355639731706	ED1,ED2,ED3,N1,N2,N3	TRUE	TRUE	TRUE	TRUE	TRUE
Fibroblast	non_diabetic_ED_vs_normal	TSPAN13	1.91237399522539	0.00112231677769403	0.0979348924535502	6	6	6	1	6	1	0	1.51839613781	2.16399166247441	ED1,ED2,ED3,N1,N2,N3	TRUE	TRUE	TRUE	TRUE	TRUE
Fibroblast	non_diabetic_ED_vs_normal	CDH5	-2.3862482457089	0.00112936450718659	0.0979931079173536	6	6	6	1	6	1	1	-2.76462731437313	-1.95539006874705	ED1,ED2,ED3,N1,N2,N3	TRUE	TRUE	TRUE	TRUE	TRUE
Fibroblast	organic_ED_vs_normal	MECOM	-3.15025822069696	1.22580751102448e-06	0.0109537703928927	8	8	8	1	8	8	7	-3.32601792331932	-3.01899397069354	DMED1,DMED2,ED1,ED2,ED3,N1,N2,N3	TRUE	TRUE	TRUE	TRUE	TRUE
Fibroblast	organic_ED_vs_normal	GREM1	-7.56152902843581	1.97183457544246e-06	0.0109537703928927	8	8	8	1	8	8	7	-8.45379872044379	-5.18939408973256	DMED1,DMED2,ED1,ED2,ED3,N1,N2,N3	TRUE	TRUE	TRUE	TRUE	TRUE
Fibroblast	organic_ED_vs_normal	C1QL4	-4.07180607306903	2.09481170259948e-06	0.0109537703928927	8	8	8	1	8	8	8	-4.59817095410887	-3.80521767779	DMED1,DMED2,ED1,ED2,ED3,N1,N2,N3	TRUE	TRUE	TRUE	TRUE	TRUE
Fibroblast	organic_ED_vs_normal	TYMS	-2.29204708313866	4.12362856319122e-06	0.0161718403176952	8	8	8	1	8	8	7	-2.4483493837006	-2.05858112037704	DMED1,DMED2,ED1,ED2,ED3,N1,N2,N3	TRUE	TRUE	TRUE	TRUE	TRUE
Fibroblast	organic_ED_vs_normal	HOTAIR	3.03080863472305	6.27844251374575e-06	0.0170151585304448	8	8	8	1	8	7	6	2.78098697655744	3.61983784436655	DMED1,DMED2,ED1,ED2,ED3,N1,N2,N3	TRUE	TRUE	TRUE	TRUE	TRUE
Fibroblast	organic_ED_vs_normal	DUSP8	3.24875072828162	6.50799714302726e-06	0.0170151585304448	8	8	8	1	8	8	6	2.93319142454733	3.59219960129888	DMED1,DMED2,ED1,ED2,ED3,N1,N2,N3	TRUE	TRUE	TRUE	TRUE	TRUE
Fibroblast	organic_ED_vs_normal	NR4A2	2.35273577224672	1.28931648400376e-05	0.0258315518679054	8	8	8	1	8	6	4	2.18595794437063	2.48008768470258	DMED1,DMED2,ED1,ED2,ED3,N1,N2,N3	TRUE	TRUE	TRUE	TRUE	TRUE
Fibroblast	organic_ED_vs_normal	LINC00632	-2.22851432516815	1.47035209773066e-05	0.0258315518679054	8	8	8	1	8	7	3	-2.43644902873146	-1.98963968642867	DMED1,DMED2,ED1,ED2,ED3,N1,N2,N3	TRUE	TRUE	TRUE	TRUE	TRUE
Fibroblast	organic_ED_vs_normal	NR4A1	3.09862893423336	1.7539882874933e-05	0.0258315518679054	8	8	8	1	8	7	5	2.8099307047271	3.66753161324806	DMED1,DMED2,ED1,ED2,ED3,N1,N2,N3	TRUE	TRUE	TRUE	TRUE	TRUE
Fibroblast	organic_ED_vs_normal	LINC01021	-3.34665499699416	1.85069387170391e-05	0.0258315518679054	8	8	8	1	8	8	2	-3.58890942634308	-2.89501105838869	DMED1,DMED2,ED1,ED2,ED3,N1,N2,N3	TRUE	TRUE	TRUE	TRUE	TRUE
Fibroblast	organic_ED_vs_normal	NCALD	3.00769415754208	1.95967693591448e-05	0.0258315518679054	8	8	8	1	8	6	4	2.80557955222672	3.21128021530192	DMED1,DMED2,ED1,ED2,ED3,N1,N2,N3	TRUE	TRUE	TRUE	TRUE	TRUE
Fibroblast	organic_ED_vs_normal	SRF	1.68557889756612	1.97602232686214e-05	0.0258315518679054	8	8	8	1	8	6	4	1.55023061004578	1.77435680224781	DMED1,DMED2,ED1,ED2,ED3,N1,N2,N3	TRUE	TRUE	TRUE	TRUE	TRUE
Fibroblast	organic_ED_vs_normal	BHLHE22	-2.40148842603667	2.85813175868296e-05	0.0344888560757382	8	8	8	1	8	7	2	-2.64981211198574	-2.05449720667652	DMED1,DMED2,ED1,ED2,ED3,N1,N2,N3	TRUE	TRUE	TRUE	TRUE	TRUE
Fibroblast	organic_ED_vs_normal	KLHL15	2.03270249120002	3.65892290646767e-05	0.0392714153481743	8	8	8	1	8	5	1	1.81943701534828	2.18887392899834	DMED1,DMED2,ED1,ED2,ED3,N1,N2,N3	TRUE	TRUE	TRUE	TRUE	TRUE
Fibroblast	organic_ED_vs_normal	SLC19A2	1.70083295646319	3.75515541673115e-05	0.0392714153481743	8	8	8	1	8	6	2	1.46988514271379	1.84849837916859	DMED1,DMED2,ED1,ED2,ED3,N1,N2,N3	TRUE	TRUE	TRUE	TRUE	TRUE
Fibroblast	organic_ED_vs_normal	DPP4	-4.49571835675777	4.62448293356317e-05	0.0426738879562404	8	8	8	1	8	7	0	-5.17267897052594	-3.72362287053731	DMED1,DMED2,ED1,ED2,ED3,N1,N2,N3	TRUE	TRUE	TRUE	TRUE	TRUE
Fibroblast	organic_ED_vs_normal	ADAMTS1	2.94335588638802	4.8873966185399e-05	0.0426738879562404	8	8	8	1	8	6	2	2.61965571405875	3.59201044759946	DMED1,DMED2,ED1,ED2,ED3,N1,N2,N3	TRUE	TRUE	TRUE	TRUE	TRUE
Fibroblast	organic_ED_vs_normal	TMEM200C	1.37978838903407	4.93508957656732e-05	0.0426738879562404	8	8	8	1	8	5	1	1.32096315557073	1.43340055763862	DMED1,DMED2,ED1,ED2,ED3,N1,N2,N3	TRUE	TRUE	TRUE	TRUE	TRUE
Fibroblast	organic_ED_vs_normal	DUSP5	3.71803054324018	5.16863562930177e-05	0.0426738879562404	8	8	8	1	8	5	2	3.42205922465302	3.96072070432431	DMED1,DMED2,ED1,ED2,ED3,N1,N2,N3	TRUE	TRUE	TRUE	TRUE	TRUE
Fibroblast	organic_ED_vs_normal	AIF1L	3.14500453065777	5.68026940824998e-05	0.0445531931036087	8	8	8	1	8	5	1	2.98716734216589	3.38380583738716	DMED1,DMED2,ED1,ED2,ED3,N1,N2,N3	TRUE	TRUE	TRUE	TRUE	TRUE
Fibroblast	organic_ED_vs_normal	GPR68	-2.30371214031067	6.51816327133662e-05	0.0486906796368846	8	8	8	1	8	6	2	-2.48901851132295	-2.09818046093313	DMED1,DMED2,ED1,ED2,ED3,N1,N2,N3	TRUE	TRUE	TRUE	TRUE	TRUE
Fibroblast	organic_ED_vs_normal	CRTAC1	-2.40571324936052	7.21407166486433e-05	0.0510313850948258	8	8	8	1	8	6	0	-2.6973181093684	-2.04608575302006	DMED1,DMED2,ED1,ED2,ED3,N1,N2,N3	TRUE	TRUE	TRUE	TRUE	TRUE
Fibroblast	organic_ED_vs_normal	RUNX2	-1.42530523781108	7.80687787968751e-05	0.0510313850948258	8	8	8	1	8	4	1	-1.52082481053655	-1.32937051634479	DMED1,DMED2,ED1,ED2,ED3,N1,N2,N3	TRUE	TRUE	TRUE	TRUE	TRUE
Fibroblast	organic_ED_vs_normal	NR4A3	4.87797403423992	7.80744082537017e-05	0.0510313850948258	8	8	8	1	8	5	1	4.38555358855866	5.41385996411461	DMED1,DMED2,ED1,ED2,ED3,N1,N2,N3	TRUE	TRUE	TRUE	TRUE	TRUE
Fibroblast	organic_ED_vs_normal	PDE4D	1.64375357493023	9.16276124508379e-05	0.0574944942606518	8	8	8	1	8	6	1	1.46122464714496	2.07346816753241	DMED1,DMED2,ED1,ED2,ED3,N1,N2,N3	TRUE	TRUE	TRUE	TRUE	TRUE
Fibroblast	organic_ED_vs_normal	PTPRO	-2.93082359593687	9.64229720132036e-05	0.0581764293065817	8	8	8	1	8	3	0	-3.38671792558488	-2.67660426065706	DMED1,DMED2,ED1,ED2,ED3,N1,N2,N3	TRUE	TRUE	TRUE	TRUE	TRUE
Fibroblast	organic_ED_vs_normal	PDE3B	2.62893617539372	0.000108061535533833	0.0590913780671494	8	8	8	1	8	4	2	2.28786426953408	2.79731482674437	DMED1,DMED2,ED1,ED2,ED3,N1,N2,N3	TRUE	TRUE	TRUE	TRUE	TRUE
Fibroblast	organic_ED_vs_normal	PPP1R1A	2.36805709618987	0.000115950719769587	0.0590913780671494	8	8	8	1	8	4	1	2.11042300565013	2.66244863326695	DMED1,DMED2,ED1,ED2,ED3,N1,N2,N3	TRUE	TRUE	TRUE	TRUE	TRUE
Fibroblast	organic_ED_vs_normal	LINC00475	-1.52246723348839	0.000117723571692167	0.0590913780671494	8	8	8	1	8	3	0	-1.70004503943457	-1.31147298989632	DMED1,DMED2,ED1,ED2,ED3,N1,N2,N3	TRUE	TRUE	TRUE	TRUE	TRUE
Fibroblast	organic_ED_vs_normal	EGR3	2.31623142714969	0.000123837736697088	0.0590913780671494	8	8	8	1	8	5	0	2.08232340744224	2.50509961576149	DMED1,DMED2,ED1,ED2,ED3,N1,N2,N3	TRUE	TRUE	TRUE	TRUE	TRUE
