group	names	scores	logfoldchanges	pvals	pvals_adj	pct_nz_group	pct_nz_reference
6	PTMA	31.220705	0.89301354	5.579500319214408e-214	2.6150049581203186e-211	0.9977876106194691	0.988245831827396
6	GUCY1A3	31.128008	2.4666317	1.0066949578211566e-212	4.619890943934258e-210	0.672566371681416	0.2770243726134167
6	C12orf57	30.482286	1.1652453	4.474807220610928e-204	1.8955971818387984e-201	0.8908554572271387	0.7918820811791882
6	S100A4	30.477499	1.982535	5.178535880445206e-204	2.1523167617820186e-201	0.9174041297935103	0.6065967911749454
6	IFITM2	30.109003	1.1853482	3.6938808848282034e-199	1.4275229496665906e-196	0.922566371681416	0.8339802316262551
6	TPPP3	29.872961	3.3820562	4.418882877244859e-196	1.6782612417232714e-193	0.5530973451327433	0.11978880211197888
6	BTG1	29.729074	1.2169176	3.233382866508668e-194	1.1870826297242156e-191	0.9365781710914455	0.8657856278580072
6	IFITM3	29.69217	0.8680417	9.69122082975258e-194	3.443196974803062e-191	0.9941002949852508	0.9610289611389601
6	PMEPA1	29.667477	2.4804802	2.018467392525159e-193	7.057587257546699e-191	0.6585545722713865	0.34429655703442963
6	RPS8	29.550535	0.6014896	6.46393332426237e-192	2.190577281028484e-189	0.9992625368731564	0.995097191885224
6	COX4I2	29.4121	5.123934	3.845798929044918e-190	1.264406847895544e-187	0.4882005899705015	0.02965256061725097
6	PPP1R14A	29.104942	2.1674209	3.1083785211151173e-186	9.509911397656083e-184	0.6946902654867256	0.23505193519493375
6	HES4	28.32378	2.344958	1.761131145229754e-176	5.2424590360974355e-174	0.6297935103244838	0.2755315303989817
6	RPLP0	28.143938	0.7600958	2.8428607644265565e-174	8.239807489314235e-172	0.967551622418879	0.96307179785345
6	RARRES2	28.001778	1.6072255	1.545813577301688e-172	4.422231361143063e-170	0.8451327433628318	0.5090277668651885
6	MRGPRF	27.972519	2.1162102	3.5093014069516876e-172	9.910627101580997e-170	0.6452802359882006	0.33045240976161666
6	SLC7A2	27.945082	3.1807342	7.565023167343768e-172	2.109396586458842e-169	0.5302359882005899	0.11813881861181388
6	FXYD1	27.894875	1.5345429	3.078711948124008e-171	8.372576147317982e-169	0.8429203539823009	0.5441331300972705
6	EPAS1	27.771473	1.7145494	9.592975798395136e-170	2.577000864476196e-167	0.7558997050147492	0.4695538758898125
6	LMOD1	27.6676	1.9384168	1.7140839975708537e-168	4.44209909394009e-166	0.7087020648967551	0.34729795559187265
6	PRRX1	27.61643	1.5530747	7.065208327306459e-168	1.8096791748128683e-165	0.8694690265486725	0.5534044659553404
6	RPS7	26.68446	0.5990436	7.130733652635639e-157	1.7261077022006357e-154	0.9948377581120944	0.986705847227242
6	THY1	26.517189	2.5335388	6.141330698545997e-155	1.4546369099738843e-152	0.5715339233038348	0.1882709744331128
6	RPL10A	26.478725	0.5445585	1.704195432859693e-154	3.9936188292588635e-152	0.9837758112094396	0.985433002812829
6	HGF	26.342056	3.5983927	6.329025835677539e-153	1.4522477198781754e-150	0.48008849557522126	0.0943004855665729
6	RPL18	26.219904	0.5328195	1.5760457765180082e-151	3.579086223210173e-149	0.9911504424778761	0.991592941213445
6	FAU	26.167109	0.49056882	6.295483377901034e-151	1.4150704882490202e-148	0.9948377581120944	0.991530084699153
6	MDK	26.08441	1.6807523	5.479246020596035e-150	1.1833022680557788e-147	0.7345132743362832	0.5857912849442934
6	RPS5	26.082169	0.5670028	5.8094439312352e-150	1.2424313681286309e-147	0.9859882005899705	0.9812216163552651
6	RPL6	25.991116	0.49066508	6.240888025625735e-149	1.321868090658497e-146	0.9911504424778761	0.98994295771328
6	MAP1B	25.339785	1.4424787	1.1646705826063262e-141	2.31129401744614e-139	0.8731563421828908	0.5853355752156764
6	FHL1	25.299356	1.3393606	3.2467458256473726e-141	6.385653307800029e-139	0.7979351032448377	0.6557820136084354
6	GGT5	24.86581	1.4740663	1.7443963589002822e-136	3.2842361533209757e-134	0.7359882005899705	0.5019406948787655
6	RCAN2	24.844444	2.0507743	2.9693075593004846e-136	5.543042959006023e-134	0.5929203539823009	0.24935179219636375
6	GUCY1B3	24.786602	2.8416953	1.2504060687429188e-135	2.314617216997396e-133	0.4911504424778761	0.14383141882866884
6	RPL18A	24.766571	0.5035682	2.055605705959476e-135	3.773406874239612e-133	0.9918879056047197	0.990241526156167
6	PDE5A	24.594126	1.9462423	1.4598897858877874e-133	2.6145083092305837e-131	0.6025073746312685	0.2897528167575467
6	PAWR	24.576769	2.5390506	2.2385116870161715e-133	3.976607696902599e-131	0.5154867256637168	0.18398101733268382
6	NDUFA4L2	24.406857	3.830082	1.4462994468378197e-131	2.5284987472177376e-129	0.43805309734513276	0.06042082436318494
6	LPP	24.156696	1.1439427	6.349838261010642e-129	1.0842964125080807e-126	0.8008849557522124	0.7013372723415623
6	COL14A1	24.032362	1.5027016	1.2765702756621098e-127	2.1630992332526885e-125	0.8053097345132744	0.47928092147649953
6	CLSTN2	23.630404	4.110743	1.8773726394573596e-123	3.0407915074975527e-121	0.4107669616519174	0.05075663529078995
6	RPS19	23.598024	0.6174842	4.038417976335317e-123	6.4933044658915594e-121	0.9941002949852508	0.9869101308986911
6	RPS27A	23.512728	0.46918616	3.022496900828256e-122	4.755682980817487e-120	0.9977876106194691	0.99544290271383
6	ALDOA	23.318295	0.7793593	2.89189461470182e-120	4.454731088996622e-118	0.8724188790560472	0.8551628769426591
6	RPL29	23.220678	0.48820582	2.815080601342565e-119	4.2473010607105496e-117	0.9963126843657817	0.989644389270393
6	RPL7A	23.182642	0.4052898	6.815063109569714e-119	1.014339257956768e-116	0.9941002949852508	0.994594339770888
6	NBL1	22.87263	1.1599222	8.70296153354853e-116	1.2210753927452677e-113	0.7603244837758112	0.6207395068906454
6	SSTR2	22.677618	5.9620676	7.451352024900535e-114	1.03231687046861e-111	0.3687315634218289	0.012539874601253987
6	RPL5	22.553799	0.46113715	1.2324139419230154e-112	1.6861872243900735e-110	0.9904129793510325	0.9894558197275171
6	CXCL12	22.231695	1.3812319	1.6960972995677854e-109	2.237223432028693e-107	0.7654867256637168	0.4871379857629995
6	COL18A1	22.212353	1.2955239	2.6091203322213976e-109	3.421053730843628e-107	0.7042772861356932	0.5354746452535475
6	CEBPD	22.199535	1.1870501	3.470244444317054e-109	4.52322749227314e-107	0.8643067846607669	0.8111161745525401
6	AGT	21.992744	4.1604486	3.379248750498661e-107	4.3787112632932065e-105	0.3864306784660767	0.05173091126231595
6	ISYNA1	21.834776	2.4491851	1.084749873862214e-105	1.389236640781212e-103	0.4690265486725664	0.17192828071719282
6	BTF3	21.705109	0.505383	1.835924207891547e-104	2.337672742857514e-102	0.9623893805309734	0.9553875889812531
6	NDRG2	21.251574	1.2575629	3.188013109365306e-100	3.858546855664778e-98	0.6666666666666666	0.5142134292942785
6	MT2A	21.050837	1.2890024	2.246806628442799e-98	2.6608955059859128e-96	0.9402654867256637	0.8110690321668211
6	MT1E	20.897999	1.4396328	5.58370874796478e-97	6.406142515633759e-95	0.6784660766961652	0.45739114037431056
6	NTRK3	20.721657	3.177767	2.209474233811627e-95	2.4705735239798233e-93	0.3915929203539823	0.07921492213649292
6	RERG	20.703892	3.8257024	3.195049169620529e-95	3.5545728842626778e-93	0.36430678466076694	0.04511526313308296
6	EFHD1	20.696663	2.299421	3.712015823485422e-95	4.108959023102356e-93	0.4505899705014749	0.15709414334428085
6	RPL10	20.576574	0.3516111	4.4503833619564383e-94	4.853121024612694e-92	1.0	0.999072866414193
6	FAM153B	20.51785	3.896821	1.4916054539961848e-93	1.6106414186582332e-91	0.36430678466076694	0.05133805804799095
6	MT1M	20.499477	1.8310547	2.1761931520458833e-93	2.3383991586959374e-91	0.5722713864306784	0.33901660983390164
6	MTHFD2	20.476095	2.881105	3.517528827062896e-93	3.7613652913855087e-91	0.40634218289085544	0.11166459763973789
6	MALAT1	20.350803	0.50200856	4.5673410746500404e-92	4.790923294875767e-90	0.9992625368731564	0.997454311171174
6	MFGE8	19.978153	1.1166993	8.53234559157339e-89	8.582215008729618e-87	0.7352507374631269	0.5800556280151484
6	C1QTNF1	19.973871	1.7333767	9.296048802321702e-89	9.307880137161021e-87	0.5199115044247787	0.27374011974165974
6	ANGPT2	19.919558	2.7198834	2.754124661887257e-88	2.745151948056674e-86	0.4026548672566372	0.11086317708251489
6	RPLP1	19.804592	0.357505	2.7175324125961794e-87	2.660524621540828e-85	0.9992625368731564	0.998161446956959
7	VWF	27.716375	1.9516515	4.432938567181865e-169	9.764877075788214e-165	0.955	0.39272333955136146
7	PLAT	25.832895	1.7344767	3.788007420789828e-147	4.172111373257917e-143	0.9516666666666667	0.40093740692552476
7	ADGRF5	24.32095	1.4084662	1.1769912893776378e-130	8.642254707470201e-127	0.8775	0.3362751399056323
7	MMRN1	23.173906	1.3258672	8.34755592683747e-119	4.596999048909395e-115	0.7883333333333333	0.29627075070932546
7	CLEC14A	23.130898	1.439319	2.263747205221463e-118	9.973164687323676e-115	0.915	0.3663724860094368
7	EMCN	22.983912	1.4141055	6.752237412366005e-117	2.4789714286599726e-113	0.9266666666666666	0.4269747464455348
7	SDPR	22.705774	1.4229763	3.9284652801028686e-114	1.2362319027157998e-110	0.9575	0.49612026397880643
7	EGFL7	22.383211	1.2153099	5.736103875560499e-111	1.5794362021355834e-107	0.8791666666666667	0.4114714780618563
7	CD74	21.850496	1.5055963	7.689282050724303e-106	1.8819945001483883e-102	0.9916666666666667	0.6398664430266644
7	COL6A3	21.532724	1.3579274	7.687991704393947e-103	1.6935108126438986e-99	0.9025	0.45606884767921246
7	PLVAP	21.304611	1.2406405	1.028772782653277e-100	2.0601642596623986e-97	0.6716666666666666	0.23878795479127804
7	RAMP3	21.010141	1.1578144	5.297785912540684e-98	9.724969006787183e-95	0.7816666666666666	0.306397253617168
7	CCL14	20.798841	1.154523	4.433982923150928e-96	7.5132135254745105e-93	0.715	0.27307071308764286
7	TGM2	20.723948	1.1683393	2.1068607892071423e-95	3.314994961761066e-92	0.825	0.4122082360133557
7	PODXL	20.667274	1.05543	6.826325444480131e-95	1.0024686459400557e-91	0.7891666666666667	0.3108178013261643
7	GIMAP7	20.445349	1.0952959	6.608359957064019e-93	9.098059570887888e-90	0.8041666666666667	0.33276378286018843
7	TM4SF1	20.44183	1.2592607	7.102527613144682e-93	9.203204603667708e-90	0.9316666666666666	0.4356434091514743
7	IFI27	20.415745	1.1321105	1.2117035850293422e-92	1.482855920612575e-89	0.805	0.35282868026272474
7	CLU	20.364887	1.6460873	3.4264542450606446e-92	3.9725228479050465e-89	0.9991666666666666	0.8059034690326525
7	LUM	20.303333	1.4358754	1.2015133644297711e-91	1.32334681958295e-88	0.9275	0.48886241437148276
7	MMRN2	20.246006	1.0740051	3.852373690516775e-91	4.040956554985882e-88	0.7691666666666667	0.3054410358503284
7	PECAM1	20.1735	1.0327494	1.673611023819594e-90	1.6757410742135463e-87	0.8041666666666667	0.3311648613484238
7	FBLN1	20.035683	1.6054641	2.691222366631634e-89	2.5774889692244187e-86	0.95	0.49865972755631494
7	HLA-DRA	20.025099	1.0695895	3.328492414535239e-89	3.0550012878075935e-86	0.9108333333333334	0.4697223833335946
7	APOD	19.951565	1.712328	1.4526874803836552e-88	1.2799919927156463e-85	0.9725	0.68788111548289
7	ECSCR.1	19.928385	1.0842078	2.30890276040467e-88	1.956173461776695e-85	0.8266666666666667	0.33348486511059205
7	CTSK	19.86786	1.1507804	7.722346870747275e-88	6.300290995141517e-85	0.8616666666666667	0.43427962315614566
7	COL1A2	19.844017	1.3337208	1.2413049875104733e-87	9.765523666028822e-85	0.9508333333333333	0.5440565579295534
7	CFH	19.838224	1.361463	1.3929010000666256e-87	1.0580283872230217e-84	0.9958333333333333	0.8213283589108523
7	SOX18	19.778114	1.191498	4.595533103220388e-87	3.374346773257957e-84	0.6166666666666667	0.22417820137005628
7	KCTD12	19.382849	1.052684	1.077157027528709e-83	7.654069355613678e-81	0.9233333333333333	0.5486652140516984
7	COL1A1	19.110155	1.0448191	2.0784796235503048e-81	1.4307734108614412e-78	0.8391666666666666	0.42661420532033295
7	DPT	19.013721	1.1771897	1.3129825191158737e-80	8.764357251843778e-78	0.8325	0.4078503911087423
7	CD93	18.983215	0.9718369	2.3477670948853665e-80	1.5210768695922017e-77	0.7608333333333334	0.31705673036226545
7	RNASE1	18.883036	0.9728061	1.5728259445497495e-79	9.898917116154822e-77	0.8575	0.3902152273760444
7	ALDH1A2	18.854525	1.1084542	2.6975169105479766e-79	1.6505806251541897e-76	0.6408333333333334	0.26107880174940823
7	NOSTRIN	18.845997	1.0218055	3.1693597503586853e-79	1.886882610294625e-76	0.6641666666666667	0.25955825874312227
7	CD9	18.574993	0.9055544	5.121105776176554e-77	2.9686241588846612e-74	0.995	0.8446694778423965
7	IGF1	18.478304	1.1268309	3.087326114744506e-76	1.7437851193741532e-73	0.8766666666666667	0.45581803646168073
7	GIMAP4	18.429398	0.94851464	7.632848047912426e-76	4.203409419985373e-73	0.7141666666666666	0.29366858432743403
7	RAPGEF5	18.424995	0.9699292	8.279892839132747e-76	4.448523889278443e-73	0.6575	0.26065555781982347
7	GSN	18.348103	1.2281213	3.4184486050559725e-75	1.792894901718404e-72	0.9983333333333333	0.9462323452416409
7	TNXB	18.281843	1.0027682	1.1545843829357347e-74	5.91469413658334e-72	0.8358333333333333	0.49823648362673023
7	RBP7	18.13715	1.021069	1.6223009302775285e-73	8.121828384580318e-71	0.6283333333333333	0.24733121188845172
7	GPM6A	18.126635	0.9957572	1.9641498297913513e-73	9.614731655698642e-71	0.6158333333333333	0.22855172197576537
7	C3	18.104908	1.0734245	2.91493725639431e-73	1.3958747366055185e-70	0.7908333333333334	0.3866254918251219
7	PALMD	18.100557	0.97468686	3.154557599016659e-73	1.4784807402369994e-70	0.8491666666666666	0.4400796325615663
7	ACKR4	18.073307	1.2399282	5.1717736353801287e-73	2.3734131175031974e-70	0.5283333333333333	0.18360948693430312
7	SLPI	18.023958	1.1064525	1.2637123566024599e-72	5.6810317941304056e-70	0.7916666666666666	0.41923095010424344
7	ABCG2	18.003098	1.0007966	1.8421910685283147e-72	8.115956971508344e-70	0.62	0.2442901258758798
7	COL3A1	17.980057	0.9784653	2.7920976537985115e-72	1.2059671983896786e-69	0.9016666666666666	0.5487592682582728
7	MGST1	17.93336	1.0443318	6.474785312951216e-72	2.742818670647873e-69	0.8275	0.4000125405608766
7	FAM188B	17.910112	1.1087608	9.833608222457797e-72	4.0870702249867995e-69	0.585	0.23124794256423117
7	HYAL2	17.886585	0.906014	1.500268346881519e-71	6.119983545390019e-69	0.7783333333333333	0.3907168498111078
7	HLA-DRB1	17.845472	0.990691	3.134464732459944e-71	1.2553816204841391e-68	0.8775	0.4576207420876899
7	SFRP2	17.807255	1.0840266	6.2080066243121964e-71	2.400520354707268e-68	0.7441666666666666	0.3583151756462308
7	TEK	17.807222	1.023169	6.211624306260862e-71	2.400520354707268e-68	0.6058333333333333	0.2344457855877604
7	LTBP4	17.743343	1.1493685	1.9403574926475256e-70	7.369343939317189e-68	0.9441666666666667	0.5985609706394118
7	ENG	17.740868	0.9033312	2.027815966540438e-70	7.570971205246233e-68	0.7675	0.3855438684495164
7	CDH11	17.608524	0.97428334	2.1190088338384718e-69	7.779587765298977e-67	0.6866666666666666	0.32342106500713247
7	PCOLCE	17.52794	0.93806124	8.768751151851263e-69	3.1665254159504854e-66	0.8258333333333333	0.4226796043453043
7	SPON2	17.498203	1.0037713	1.4786063955887577e-68	5.253345432585347e-66	0.7325	0.35759409339582715
7	MMP2	17.224737	1.0118746	1.7321195583614448e-66	6.0563697827914136e-64	0.8583333333333333	0.4464282915053376
7	HLA-DPA1	17.21015	0.8171415	2.2285708654824726e-66	7.670462347632486e-64	0.8083333333333333	0.43467151568353896
7	GPNMB	17.023073	0.9666182	5.538576877693748e-65	1.8769810994128905e-62	0.8191666666666667	0.4409261204207358
7	KCNN3	17.010391	1.1104153	6.877783861965842e-65	2.2955124683542963e-62	0.5291666666666667	0.19381436834762436
7	ARHGAP29	16.950735	0.8816787	1.9006487775239553e-64	6.248879294223535e-62	0.8791666666666667	0.5104321790792093
7	GNG11	16.94037	0.85128367	2.2669326816139646e-64	7.343528398616531e-62	0.9725	0.7483736460113178
7	ICAM2	16.901505	0.8821302	4.385727926293997e-64	1.400127750150785e-61	0.68	0.311068612543696
7	DNASE1L3	16.794113	1.3303707	2.6950628326884507e-63	8.480977725494456e-61	0.4741666666666667	0.16575486338626494
7	SLC9A3R2	16.772644	0.82167995	3.8689646754128726e-63	1.2003599136618979e-60	0.815	0.4386217923596633
7	GPX3	16.739632	0.94210756	6.740485627982329e-63	2.062214130738816e-60	0.8666666666666667	0.535967896164156
7	TSPAN7	16.680851	0.82396317	1.8062836496060785e-62	5.450522771715438e-60	0.7233333333333334	0.32680701644381044
7	RARRES1	16.604706	0.9483155	6.44349393920357e-62	1.9180714120645437e-59	0.6683333333333333	0.33019296788048846
7	KANK3	16.571249	0.90525407	1.1246448222148291e-61	3.303156819166434e-59	0.62	0.2604047466022918
7	TGFBR2	16.566292	0.8323347	1.2212959721011278e-61	3.5398299570320584e-59	0.9166666666666666	0.599250701487624
7	ERG	16.524654	0.9363519	2.4383427324473455e-61	6.975560222123393e-59	0.5766666666666667	0.22648252943112882
7	EFNA1	16.49539	0.937755	3.9599050438084895e-61	1.1183177987822233e-58	0.5641666666666667	0.22408414716348188
7	TFF3	16.492031	1.0594418	4.186396958999556e-61	1.1673158507954713e-58	0.5158333333333334	0.1912122019657329
7	EFEMP1	16.47194	0.8867371	5.836883214500622e-61	1.6071857931127464e-58	0.79	0.4566958757230417
7	TNFSF10	16.443974	0.84034866	9.264102645120291e-61	2.5193784329223427e-58	0.7675	0.3892746853103005
7	LMO2	16.42395	0.8415624	1.288936087542503e-60	3.4625224556568606e-58	0.7366666666666667	0.35306381577916074
7	IGFBP6	16.362146	1.1386846	3.56339951082004e-60	9.457176436667933e-58	0.9958333333333333	0.8139607793958584
7	CLEC3B	16.357899	0.83227956	3.8208572407780265e-60	1.001974324998314e-57	0.695	0.32550593325286475
7	PTN	16.349634	0.9406184	4.3759795319173953e-60	1.134047966224428e-57	0.7241666666666666	0.3632843728935777
7	LRP1	16.31829	0.98219204	7.315654973231728e-60	1.8738284622133548e-57	0.9083333333333333	0.5073127145611588
7	PRCP	16.297255	0.8135116	1.0322528957717595e-59	2.613616872190841e-57	0.8708333333333333	0.5240073362281128
7	MFAP4	16.290085	1.0937966	1.1606855731843207e-59	2.9054070234209336e-57	0.9341666666666667	0.5480852131111564
7	STC1	16.270844	1.0956903	1.5895100567778895e-59	3.9341266888430726e-57	0.5533333333333333	0.24689229225777123
7	GAS1	16.25522	0.8361906	2.0513035692347735e-59	5.0206794470115104e-57	0.7533333333333333	0.38532440863417616
7	CFD	16.204458	2.3608184	4.690029065341787e-59	1.1352962664983393e-56	0.9933333333333333	0.7420249870675466
7	MGP	16.150238	1.1238785	1.131252123092715e-58	2.708611061683296e-56	0.9991666666666666	0.8948003699465459
7	FLT1	16.130491	0.8687075	1.5577730616308397e-58	3.689744623828402e-56	0.5758333333333333	0.23077767153135925
7	EFNB2	16.129442	0.85394657	1.5844592788682732e-58	3.7130286164798213e-56	0.6675	0.3130594265828539
7	PODN	16.111523	0.8789879	2.1174341260447334e-58	4.909772518790883e-56	0.8325	0.42777420720141707
7	TFPI	16.103037	0.8337283	2.4288293293080942e-58	5.573151298541531e-56	0.9616666666666667	0.6889157117552083
7	LDB2	16.079561	0.81829137	3.548837510259506e-58	8.059153884123339e-56	0.7516666666666667	0.3900271189628956
7	PRELP	16.052399	0.90735143	5.499663998044369e-58	1.2361897811114425e-55	0.825	0.459658583230135
7	APOLD1	15.989074	0.9573623	1.5227832402219856e-57	3.3882696177383736e-55	0.6425	0.30635022651388083
7	CILP	15.963775	0.9627318	2.284834491368914e-57	5.01099789321393e-55	0.6033333333333334	0.28072045522235983
8	RGS5	103.19643	6.730475	0.0	0.0	0.9862000985707245	0.2068761795355707
8	TAGLN	101.89762	5.1212273	0.0	0.0	1.0	0.7547222450151801
8	DSTN	100.600945	3.011277	0.0	0.0	0.9995071463775259	0.9334536801509805
8	PLN	100.3243	5.772237	0.0	0.0	0.9691966485953671	0.12547796832690572
8	ACTA2	99.98004	5.7372084	0.0	0.0	0.9995071463775259	0.4980553048330188
8	RERGL	99.71015	7.0338655	0.0	0.0	0.9472646623952686	0.07194551571346516
8	MYL9	99.67867	4.6542006	0.0	0.0	1.0	0.7734799376384672
8	TPM2	99.09639	4.6750193	0.0	0.0	0.9992607195662888	0.6662673340444736
8	MYH11	98.52855	5.645662	0.0	0.0	0.9972893050763924	0.3531467957659801
8	FRZB	97.93195	5.5287356	0.0	0.0	0.9588467225234105	0.15308115204726347
8	TPM1	95.275154	3.5752094	0.0	0.0	0.9955643173977329	0.742282760318372
8	CALD1	94.707634	2.7138212	0.0	0.0	0.9980285855101035	0.890867317633544
8	MCAM	94.649574	4.3667917	0.0	0.0	0.9507146377525875	0.25642077623697385
8	ADIRF	93.54727	2.1510093	0.0	0.0	0.9995071463775259	0.9524575367194552
8	RCAN2	93.35825	4.3428125	0.0	0.0	0.9334647609659931	0.21143841798637894
8	SORBS2	92.77176	4.498867	0.0	0.0	0.9277969443075407	0.22220398785591203
8	FLNA	91.958786	3.535583	0.0	0.0	0.9844751108920651	0.5949454336588168
8	MYL6	91.28023	2.1381042	0.0	0.0	0.9977821586988664	0.9693607942889965
8	CSRP2	90.18375	4.49994	0.0	0.0	0.909314933464761	0.18826618527939606
8	PPP1R14A	89.63978	4.3950896	0.0	0.0	0.9383932971907344	0.1984409616804792
8	CNN1	87.42712	4.282652	0.0	0.0	0.9415968457368161	0.22478050381554115
8	MYLK	87.2132	3.6319	0.0	0.0	0.964514539181863	0.3296955772544515
8	LBH	86.06117	4.4612226	0.0	0.0	0.8684080827994086	0.16707967506359236
8	ITGA8	85.807594	4.586648	0.0	0.0	0.8772794480039429	0.11528678099614344
8	CSRP1	84.870804	2.9892461	0.0	0.0	0.9590931493346476	0.6054648395831624
8	LMOD1	84.86	3.4982169	0.0	0.0	0.9339576145884673	0.3162714367768934
8	BCAM	84.370544	3.1966426	0.0	0.0	0.9420896993592903	0.3680807417740215
8	IGFBP7	84.21774	2.1355214	0.0	0.0	0.9995071463775259	0.9173053253466809
8	PPP1R12A	84.01819	2.7393954	0.0	0.0	0.9401182848693937	0.5159596291129892
8	RAMP1	82.958984	4.3615046	0.0	0.0	0.8531296205027107	0.11308771641913515
8	PALLD	81.97404	3.1685221	0.0	0.0	0.9167077378018729	0.3743333059817839
8	MFGE8	81.163216	2.6496735	0.0	0.0	0.948743223262691	0.558956264872405
8	NEXN	80.799774	3.637057	0.0	0.0	0.8758008871365205	0.2557971609091655
8	ACTG2	80.32971	3.6651418	0.0	0.0	0.9056185312962051	0.20518585377861656
8	ACTB	79.926025	1.4472873	0.0	0.0	0.9985214391325776	0.9872487076392877
8	NOTCH3	79.78928	3.8898785	0.0	0.0	0.8366190241498275	0.1457618774103553
8	A2M	79.358025	2.7491705	0.0	0.0	0.9640216855593888	0.5138918519734142
8	CALM2	79.134674	1.4844999	0.0	0.0	0.9901429275505175	0.9135144005907935
8	PPP1R12B	78.19334	3.3807468	0.0	0.0	0.8595367175948744	0.23088536965619103
8	LPP	77.23151	2.3133144	0.0	0.0	0.9494825036964022	0.687027160088619
8	SOD3	76.225174	2.6708517	0.0	0.0	0.968703794972893	0.5211126610322475
8	CRYAB	76.107475	2.7143555	0.0	0.0	0.9376540167570232	0.4651021580372528
8	SLC7A2	74.88481	4.522152	0.0	0.0	0.752341054706752	0.08507425945679822
8	EFHD1	74.37342	3.9395034	0.0	0.0	0.7658945293247905	0.12308197259374744
8	PRKCDBP	73.18784	2.0816128	0.0	0.0	0.9317397732873337	0.630983835234266
8	RRAD	73.07521	4.1683307	0.0	0.0	0.7582552981764416	0.10450480019693116
8	GPRC5C	72.588165	3.5869462	0.0	0.0	0.7710694923607688	0.16433904980717157
8	MRVI1	72.07176	3.8686714	0.0	0.0	0.7545588960078856	0.11021580372528103
8	TLN1	71.80407	2.1568222	0.0	0.0	0.9139970428782651	0.6055633051612374
8	ACTN4	71.580414	2.35731	0.0	0.0	0.8804829965500246	0.4768031508984984
8	FILIP1	71.48815	4.077947	0.0	0.0	0.7417447018235584	0.10320833675227702
8	PDE5A	71.16555	2.9552066	0.0	0.0	0.826515524889108	0.2609666037581029
8	MSRB3	71.04097	2.5721033	0.0	0.0	0.8336619024149827	0.368031508984984
8	CPE	70.285866	2.6770687	0.0	0.0	0.9011828486939379	0.31036350209239355
8	TNS1	70.06902	2.3948834	0.0	0.0	0.8679152291769344	0.43702305735619923
8	TGFB1I1	69.90842	2.464518	0.0	0.0	0.8602759980285856	0.3960941987363584
8	MGST3	69.64714	1.3481373	0.0	0.0	0.9625431246919665	0.8580290473455321
8	CRIP1	69.49614	2.9412856	0.0	0.0	0.803104977821587	0.2785919422335275
8	FHL1	69.216225	2.236874	0.0	0.0	0.9206505667816658	0.6413063100024616
8	TINAGL1	68.77428	2.6582224	0.0	0.0	0.8358797437161163	0.3100845162878477
8	GNAS	68.289505	0.99497277	0.0	0.0	0.9886643666830951	0.9565110363502093
8	AC013461.1	67.66662	2.3920095	0.0	0.0	0.8413011335633317	0.40845162878477065
8	NET1	67.63022	2.6804764	0.0	0.0	0.8329226219812715	0.3740871420365964
8	CARMN	67.49601	3.943819	0.0	0.0	0.7131591917200591	0.10821367030442275
8	NDUFA4	67.28729	1.323306	0.0	0.0	0.9647609659931	0.8736850742594569
8	CPM	67.22434	3.514727	0.0	0.0	0.7274519467718088	0.14889636497907607
8	BGN	67.149574	2.9946842	0.0	0.0	0.7846229669788073	0.2433248543529991
8	TSC22D1	66.83712	2.0793617	0.0	0.0	0.9733859043863973	0.6905883318289981
8	CASQ2	66.383965	4.5528255	0.0	0.0	0.6636274026614095	0.056781816689915485
8	PFN1	66.12621	1.3762447	0.0	0.0	0.9598324297683588	0.8701074915893985
8	CAV2	65.8148	2.0202587	0.0	0.0	0.9144898965007393	0.5257077213424141
8	HES4	65.71296	2.9459162	0.0	0.0	0.7710694923607688	0.250414375974399
8	SH3BGRL	65.222565	1.6428852	0.0	0.0	0.9078363725973386	0.6668088947238862
8	NRGN	65.189835	3.879925	0.0	0.0	0.6818629866929522	0.10791827357019775
8	KCNMB1	65.140656	3.690059	0.0	0.0	0.6936914736323312	0.09053909903996062
8	ACAN	65.12973	6.3174324	0.0	0.0	0.622227698373583	0.019036678427832937
8	C11orf96	64.846176	2.3267927	0.0	0.0	0.9891572203055693	0.7399031755148929
8	COL18A1	64.63331	2.076762	0.0	0.0	0.8666830951207491	0.5171740379092475
8	SYNM	64.522766	2.3896036	0.0	0.0	0.8257762444553968	0.3708870107491589
8	SMTN	64.47843	2.6592844	0.0	0.0	0.787087235091178	0.2809715270370066
8	TBX2	64.1286	3.6785786	0.0	0.0	0.6784130113356334	0.12572413227209323
8	CCDC3	64.048096	2.646324	0.0	0.0	0.7784622966978807	0.2551243127923197
8	SELM	63.78005	1.4689857	0.0	0.0	0.9721537703302119	0.8406826946746533
8	ZFHX3	63.54623	2.0892713	0.0	0.0	0.8449975357318876	0.4733568556658735
8	CD151	63.395847	1.5272993	0.0	0.0	0.9571217348447512	0.8024124066628374
8	SNCG	63.285774	2.231217	0.0	0.0	0.8686545096106456	0.5249199967178141
8	RBPMS2	63.25914	4.47108	0.0	0.0	0.6325776244455397	0.05571510626076967
8	RASL12	63.111115	2.737784	0.0	0.0	0.747658945293248	0.23208336752277017
8	SYNPO2	62.68141	2.4178278	0.0	0.0	0.8156727451946771	0.3237219988512349
8	AOC3	61.792084	3.2864377	0.0	0.0	0.6798915722030557	0.11927463690818085
