cell_type	comparison	gene_symbol	direction	logFC	logCPM	PValue	FDR	n_control_donors	n_disease_donors	control_mean_logCPM	disease_mean_logCPM	disease_minus_control_mean_logCPM	disease_donors_consistent_vs_control_median	disease_fraction_consistent_vs_control_median	disease_donors_beyond_control_range	control_donor_values_logCPM	disease_donor_values_logCPM
Mural	organic_ED_vs_normal	COL6A3	down_in_ED	-1.35387736617959	6.65477391173663	0.0005235999674479	0.0604075005923091	3	5	7.224872539030272	5.9587163825815095	-1.266156156448763	5	1.0	5	N1__Mural:7.462;N2__Mural:6.579;N3__Mural:7.633	DMED1__Mural:5.875;DMED2__Mural:5.809;ED1__Mural:6.214;ED2__Mural:5.530;ED3__Mural:6.366
Mural	organic_ED_vs_normal	PDK4	up_in_ED	1.84227808796153	8.17986798661169	0.0005544122929733	0.0628151977884224	3	5	6.6371646705223855	8.541113628746562	1.9039489582241762	5	1.0	5	N1__Mural:6.026;N2__Mural:7.604;N3__Mural:6.282	DMED1__Mural:8.885;DMED2__Mural:7.683;ED1__Mural:9.123;ED2__Mural:8.311;ED3__Mural:8.704
Mural	organic_ED_vs_normal	UAP1	up_in_ED	1.22041555940592	5.36614581239429	0.0005563056898541	0.0628151977884224	3	5	4.4379200378232255	5.600475529030619	1.1625554912073932	5	1.0	5	N1__Mural:4.230;N2__Mural:4.629;N3__Mural:4.455	DMED1__Mural:5.653;DMED2__Mural:6.070;ED1__Mural:5.575;ED2__Mural:5.045;ED3__Mural:5.660
Mural	organic_ED_vs_normal	C1S	down_in_ED	-1.48622754493533	7.67683055042915	0.0005830790557441	0.0650748472498824	3	5	8.299555925064798	6.86242340719504	-1.4371325178697578	5	1.0	5	N1__Mural:8.655;N2__Mural:7.730;N3__Mural:8.514	DMED1__Mural:6.894;DMED2__Mural:6.753;ED1__Mural:6.648;ED2__Mural:6.340;ED3__Mural:7.678
Mural	organic_ED_vs_normal	TRIB1	up_in_ED	4.66678106300242	4.08021968927757	0.0005905877821625	0.0650748472498824	3	5	0.29242470616335514	4.180086249189835	3.8876615430264803	5	1.0	5	N1__Mural:0.880;N2__Mural:0.147;N3__Mural:-0.150	DMED1__Mural:3.668;DMED2__Mural:4.821;ED1__Mural:5.873;ED2__Mural:3.351;ED3__Mural:3.189
Mural	organic_ED_vs_normal	BMP4	down_in_ED	-1.31575331500781	4.31705996259287	0.0005947107766382	0.0650748472498824	3	5	4.933209775605431	3.737550095831165	-1.1956596797742662	5	1.0	5	N1__Mural:5.245;N2__Mural:4.395;N3__Mural:5.160	DMED1__Mural:3.564;DMED2__Mural:3.359;ED1__Mural:3.485;ED2__Mural:4.308;ED3__Mural:3.971
Mural	organic_ED_vs_normal	ACVRL1	down_in_ED	-1.4965752911292	5.00137135561125	0.0006215075111313	0.0673130686035546	3	5	5.6682552084739966	4.199396854860794	-1.4688583536132027	5	1.0	5	N1__Mural:6.135;N2__Mural:5.221;N3__Mural:5.649	DMED1__Mural:4.250;DMED2__Mural:3.978;ED1__Mural:4.773;ED2__Mural:3.511;ED3__Mural:4.485
Mural	organic_ED_vs_normal	HMCN2	down_in_ED	-2.27415328860313	4.86340348152216	0.0006440181605341	0.0690465530899961	3	5	5.624869329726731	3.4688709376955975	-2.155998392031133	5	1.0	5	N1__Mural:6.619;N2__Mural:4.791;N3__Mural:5.465	DMED1__Mural:3.331;DMED2__Mural:3.848;ED1__Mural:2.451;ED2__Mural:3.351;ED3__Mural:4.363
Mural	organic_ED_vs_normal	RUFY3	down_in_ED	-0.863437289765448	5.52492143085849	0.0006560418419539	0.0691764314928318	3	5	5.977529287379223	5.1277701206936355	-0.8497591666855877	5	1.0	5	N1__Mural:5.613;N2__Mural:6.228;N3__Mural:6.091	DMED1__Mural:5.328;DMED2__Mural:4.727;ED1__Mural:4.800;ED2__Mural:5.286;ED3__Mural:5.497
Mural	organic_ED_vs_normal	PLEKHF1	down_in_ED	-1.4694181926192	3.30035586967899	0.000665718452528	0.0691764314928318	3	5	4.04730406420213	2.583783356420704	-1.4635207077814263	5	1.0	5	N1__Mural:4.339;N2__Mural:3.607;N3__Mural:4.196	DMED1__Mural:3.001;DMED2__Mural:2.229;ED1__Mural:1.966;ED2__Mural:2.723;ED3__Mural:3.000
Mural	organic_ED_vs_normal	EMX2	down_in_ED	-1.51685295843496	3.95006829073485	0.0006711753272597	0.0691764314928318	3	5	4.598100728169137	3.2076051994879933	-1.3904955286811438	5	1.0	4	N1__Mural:3.512;N2__Mural:5.331;N3__Mural:4.951	DMED1__Mural:2.974;DMED2__Mural:2.766;ED1__Mural:3.103;ED2__Mural:3.351;ED3__Mural:3.844
Mural	organic_ED_vs_normal	CCDC66	down_in_ED	-0.822845417885852	5.53006042110579	0.0006712994576749	0.0691764314928318	3	5	5.961534799266517	5.156074944475679	-0.805459854790838	5	1.0	5	N1__Mural:5.834;N2__Mural:6.270;N3__Mural:5.781	DMED1__Mural:5.344;DMED2__Mural:4.846;ED1__Mural:5.114;ED2__Mural:5.045;ED3__Mural:5.431
Mural	organic_ED_vs_normal	MT-ND2	down_in_ED	-1.03744423902107	10.8609912133755	0.0006810358572057	0.0695049479652111	3	5	11.358933656185618	10.360008856459729	-0.9989247997258897	5	1.0	5	N1__Mural:11.512;N2__Mural:11.196;N3__Mural:11.369	DMED1__Mural:10.155;DMED2__Mural:10.416;ED1__Mural:10.022;ED2__Mural:10.802;ED3__Mural:10.405
Mural	organic_ED_vs_normal	STC1	up_in_ED	3.31058905085931	4.61168825984645	0.0006949417187039	0.0702486800221304	3	5	1.5108753157008732	4.804451667330574	3.293576351629701	5	1.0	5	N1__Mural:1.728;N2__Mural:0.147;N3__Mural:2.657	DMED1__Mural:5.649;DMED2__Mural:4.386;ED1__Mural:5.724;ED2__Mural:3.170;ED3__Mural:5.093
Mural	organic_ED_vs_normal	SBSPON	up_in_ED	1.01020204130301	6.3659241178419	0.0007030971883023	0.0704025807230308	3	5	5.61218135872938	6.621425131144834	1.009243772415454	5	1.0	5	N1__Mural:5.547;N2__Mural:5.574;N3__Mural:5.716	DMED1__Mural:6.343;DMED2__Mural:6.982;ED1__Mural:6.293;ED2__Mural:6.900;ED3__Mural:6.590
Mural	organic_ED_vs_normal	HSPB7	up_in_ED	0.932194648178587	6.25689618839717	0.0007158219987716	0.0710068663080555	3	5	5.560972226839817	6.489538623787633	0.928566396947816	5	1.0	5	N1__Mural:5.216;N2__Mural:5.801;N3__Mural:5.666	DMED1__Mural:6.494;DMED2__Mural:6.710;ED1__Mural:6.594;ED2__Mural:6.134;ED3__Mural:6.516
Mural	organic_ED_vs_normal	PLXDC1	down_in_ED	-1.38934671935304	5.04385034058567	0.0007286781646083	0.0713292615642365	3	5	5.697343198205438	4.340433063445462	-1.3569101347599757	5	1.0	5	N1__Mural:6.009;N2__Mural:5.875;N3__Mural:5.207	DMED1__Mural:3.884;DMED2__Mural:4.415;ED1__Mural:4.978;ED2__Mural:4.218;ED3__Mural:4.208
Mural	organic_ED_vs_normal	SMTN	up_in_ED	0.798512140501683	7.93898710817327	0.0007376341356675	0.0713292615642365	3	5	7.354792773500041	8.170678938131793	0.8158861646317526	5	1.0	5	N1__Mural:7.116;N2__Mural:7.588;N3__Mural:7.360	DMED1__Mural:8.290;DMED2__Mural:8.164;ED1__Mural:7.912;ED2__Mural:8.042;ED3__Mural:8.446
Mural	organic_ED_vs_normal	ITM2A	up_in_ED	1.40884229881509	4.8179756738504	0.0007392329726838	0.0713292615642365	3	5	3.658523147650449	5.0608935179961225	1.4023703703456736	5	1.0	5	N1__Mural:3.313;N2__Mural:3.420;N3__Mural:4.242	DMED1__Mural:5.264;DMED2__Mural:4.952;ED1__Mural:4.745;ED2__Mural:4.621;ED3__Mural:5.722
Mural	organic_ED_vs_normal	DNAJB4	up_in_ED	0.948229496855751	6.04521366023292	0.0007519704139407	0.0719046303925003	3	5	5.335237186185903	6.2821234848017	0.9468862986157962	5	1.0	5	N1__Mural:5.272;N2__Mural:5.574;N3__Mural:5.160	DMED1__Mural:6.262;DMED2__Mural:6.621;ED1__Mural:5.873;ED2__Mural:6.297;ED3__Mural:6.357
Mural	organic_ED_vs_normal	ADAMTS10	down_in_ED	-1.34409432882169	3.03989562090532	0.000779033167986	0.0732750393981701	3	5	3.784898369881748	2.437528743314201	-1.3473696265675468	5	1.0	5	N1__Mural:3.843;N2__Mural:3.692;N3__Mural:3.820	DMED1__Mural:2.500;DMED2__Mural:1.844;ED1__Mural:2.146;ED2__Mural:2.723;ED3__Mural:2.975
Mural	organic_ED_vs_normal	SEMA5A	down_in_ED	-1.46286944070983	5.02259361391668	0.0007852671450252	0.0732750393981701	3	5	5.686384405961856	4.305771476007326	-1.3806129299545296	5	1.0	5	N1__Mural:6.135;N2__Mural:5.383;N3__Mural:5.541	DMED1__Mural:3.870;DMED2__Mural:4.031;ED1__Mural:4.929;ED2__Mural:4.690;ED3__Mural:4.009
Mural	organic_ED_vs_normal	DPY19L2	down_in_ED	-1.48060461251323	4.21893364504164	0.0007990254984324	0.0732750393981701	3	5	4.918013481856143	3.5179487422318276	-1.400064739624315	5	1.0	5	N1__Mural:4.489;N2__Mural:5.661;N3__Mural:4.605	DMED1__Mural:3.582;DMED2__Mural:2.446;ED1__Mural:3.787;ED2__Mural:4.018;ED3__Mural:3.757
Mural	organic_ED_vs_normal	PTGFRN	down_in_ED	-1.47693811978571	4.0424807582787	0.0008065319376363	0.0732750393981701	3	5	4.687228200246647	3.380724451983446	-1.306503748263201	5	1.0	5	N1__Mural:5.299;N2__Mural:4.054;N3__Mural:4.708	DMED1__Mural:3.103;DMED2__Mural:3.383;ED1__Mural:3.674;ED2__Mural:3.511;ED3__Mural:3.232
Mural	organic_ED_vs_normal	XYLT1	down_in_ED	-1.35439174438982	2.63169341225799	0.0008070957674801	0.0732750393981701	3	5	3.40258096169346	2.0072940367863423	-1.3952869249071176	5	1.0	5	N1__Mural:3.313;N2__Mural:3.420;N3__Mural:3.474	DMED1__Mural:2.066;DMED2__Mural:2.176;ED1__Mural:2.307;ED2__Mural:1.585;ED3__Mural:1.902
Mural	organic_ED_vs_normal	NCAM1	up_in_ED	2.33547226045	3.74327071403372	0.0008162272557887	0.0732750393981701	3	5	1.5108753157008732	3.935705033484987	2.424829717784114	5	1.0	5	N1__Mural:0.143;N2__Mural:1.732;N3__Mural:2.657	DMED1__Mural:4.097;DMED2__Mural:3.610;ED1__Mural:4.209;ED2__Mural:2.964;ED3__Mural:4.799
Mural	organic_ED_vs_normal	MFGE8	up_in_ED	0.814142028229095	9.53375964439337	0.0008165432824672	0.0732750393981701	3	5	8.937502945162821	9.777958336066586	0.8404553909037649	5	1.0	5	N1__Mural:8.676;N2__Mural:9.015;N3__Mural:9.122	DMED1__Mural:10.005;DMED2__Mural:9.531;ED1__Mural:9.574;ED2__Mural:9.861;ED3__Mural:9.920
Mural	organic_ED_vs_normal	FRK	up_in_ED	1.23795194110541	4.32091021087997	0.0008215309674375	0.0732750393981701	3	5	3.2761862778190127	4.610602265486662	1.3344159876676494	5	1.0	5	N1__Mural:2.465;N2__Mural:4.054;N3__Mural:3.309	DMED1__Mural:4.621;DMED2__Mural:4.642;ED1__Mural:4.468;ED2__Mural:4.878;ED3__Mural:4.444
Mural	organic_ED_vs_normal	SLC25A4	up_in_ED	1.18264199367191	7.5484943111844	0.0008405249387459	0.0743444308320763	3	5	6.646811601998912	7.8250644637892375	1.1782528617903258	5	1.0	5	N1__Mural:6.385;N2__Mural:7.136;N3__Mural:6.420	DMED1__Mural:8.271;DMED2__Mural:8.022;ED1__Mural:7.893;ED2__Mural:7.388;ED3__Mural:7.552
Mural	organic_ED_vs_normal	CHST15	down_in_ED	-0.851712877854103	4.54588158408041	0.0009123035147419	0.0800263595493462	3	5	5.008578270622983	4.180606322545535	-0.8279719480774475	5	1.0	5	N1__Mural:5.001;N2__Mural:5.102;N3__Mural:4.923	DMED1__Mural:4.034;DMED2__Mural:4.159;ED1__Mural:3.840;ED2__Mural:4.473;ED3__Mural:4.397
Mural	organic_ED_vs_normal	FAM129B	down_in_ED	-1.0457221721019	3.91419820656848	0.0009369207563251	0.0803435521064521	3	5	4.483719316382178	3.4144944312372076	-1.0692248851449704	5	1.0	5	N1__Mural:4.580;N2__Mural:4.540;N3__Mural:4.331	DMED1__Mural:3.582;DMED2__Mural:3.463;ED1__Mural:3.614;ED2__Mural:2.964;ED3__Mural:3.451
Mural	organic_ED_vs_normal	CLSTN3	down_in_ED	-1.28999879926298	2.82487715004957	0.0009378599860131	0.0803435521064521	3	5	3.5594512383737276	2.2133949078049886	-1.346056330568739	5	1.0	5	N1__Mural:3.512;N2__Mural:3.772;N3__Mural:3.394	DMED1__Mural:2.210;DMED2__Mural:2.468;ED1__Mural:1.518;ED2__Mural:2.433;ED3__Mural:2.437
Mural	organic_ED_vs_normal	ODC1	up_in_ED	1.33777719940028	6.2290047537643	0.0009386282703222	0.0803435521064521	3	5	5.211189166053315	6.498620427991208	1.2874312619378925	5	1.0	5	N1__Mural:5.245;N2__Mural:5.383;N3__Mural:5.006	DMED1__Mural:6.501;DMED2__Mural:6.844;ED1__Mural:6.987;ED2__Mural:6.252;ED3__Mural:5.910
Mural	organic_ED_vs_normal	HES5	down_in_ED	-2.56102978716497	2.66415556415429	0.0009611157690293	0.0809763443096866	3	5	3.724007496228881	0.8211595260810188	-2.902847970147862	5	1.0	5	N1__Mural:2.806;N2__Mural:3.692;N3__Mural:4.674	DMED1__Mural:-0.067;DMED2__Mural:2.329;ED1__Mural:-0.356;ED2__Mural:0.848;ED3__Mural:1.351
Mural	organic_ED_vs_normal	DLX6	down_in_ED	-1.68316514174135	4.1872250362576	0.0009612793841172	0.0809763443096866	3	5	4.985336230847683	3.3048132792244616	-1.6805229516232219	5	1.0	4	N1__Mural:4.339;N2__Mural:5.481;N3__Mural:5.135	DMED1__Mural:2.974;DMED2__Mural:2.554;ED1__Mural:2.583;ED2__Mural:4.549;ED3__Mural:3.865
Mural	organic_ED_vs_normal	RILPL2	down_in_ED	-0.65884765964866	5.80349081542452	0.0009901049124562	0.082671548615596	3	5	6.153710368009435	5.521100888359272	-0.6326094796501627	5	1.0	5	N1__Mural:6.058;N2__Mural:6.214;N3__Mural:6.190	DMED1__Mural:5.493;DMED2__Mural:5.467;ED1__Mural:5.354;ED2__Mural:5.603;ED3__Mural:5.689
Mural	organic_ED_vs_normal	DCUN1D3	up_in_ED	2.60493397650589	4.08116770962533	0.0009969811779532	0.082671548615596	3	5	1.9333687526558683	4.264109866995419	2.330741114339551	5	1.0	5	N1__Mural:1.365;N2__Mural:2.469;N3__Mural:1.965	DMED1__Mural:3.870;DMED2__Mural:5.376;ED1__Mural:4.717;ED2__Mural:3.907;ED3__Mural:3.451
Mural	organic_ED_vs_normal	ERG	up_in_ED	1.31389140595758	3.77958855628041	0.0010141370519814	0.0834422532537331	3	5	2.698383686234673	4.033505071447657	1.3351213852129837	5	1.0	5	N1__Mural:2.017;N2__Mural:2.955;N3__Mural:3.123	DMED1__Mural:3.717;DMED2__Mural:4.345;ED1__Mural:3.990;ED2__Mural:4.218;ED3__Mural:3.899
Mural	organic_ED_vs_normal	LMO3	down_in_ED	-2.55523388778303	3.41878609915657	0.0010275306367843	0.083893924452532	3	5	4.3084734575698755	1.3668620387569408	-2.9416114188129345	5	1.0	5	N1__Mural:4.787;N2__Mural:2.955;N3__Mural:5.184	DMED1__Mural:2.741;DMED2__Mural:2.149;ED1__Mural:0.381;ED2__Mural:-0.737;ED3__Mural:2.300
Mural	organic_ED_vs_normal	UNC45B	up_in_ED	2.22340966366152	3.26850768157678	0.0010670404071592	0.0857925765341286	3	5	1.2802494141549838	3.4312337155579327	2.150984301402949	5	1.0	5	N1__Mural:0.143;N2__Mural:2.263;N3__Mural:1.435	DMED1__Mural:3.413;DMED2__Mural:4.239;ED1__Mural:2.703;ED2__Mural:3.351;ED3__Mural:3.451
Mural	organic_ED_vs_normal	SMPDL3A	down_in_ED	-1.71846575752096	3.2574188183658	0.0010688247252164	0.0857925765341286	3	5	4.092587412752914	2.293707679831049	-1.7988797329218644	5	1.0	5	N1__Mural:4.667;N2__Mural:3.920;N3__Mural:3.691	DMED1__Mural:2.862;DMED2__Mural:1.701;ED1__Mural:2.307;ED2__Mural:1.585;ED3__Mural:3.012
Mural	organic_ED_vs_normal	IRX3	down_in_ED	-1.11002886017652	4.62100247424574	0.0010811893446795	0.0857925765341286	3	5	5.186350195014891	4.090866391519589	-1.095483803495302	5	1.0	5	N1__Mural:4.898;N2__Mural:5.102;N3__Mural:5.560	DMED1__Mural:3.926;DMED2__Mural:3.463;ED1__Mural:4.326;ED2__Mural:4.121;ED3__Mural:4.618
Mural	organic_ED_vs_normal	ITGA6	up_in_ED	1.49871604312256	3.72520599683163	0.0010831171335569	0.0857925765341286	3	5	2.490408467479492	4.013724438548603	1.5233159710691107	5	1.0	5	N1__Mural:1.728;N2__Mural:3.086;N3__Mural:2.657	DMED1__Mural:3.968;DMED2__Mural:3.196;ED1__Mural:4.249;ED2__Mural:4.308;ED3__Mural:4.348
Mural	organic_ED_vs_normal	ZNF383	down_in_ED	-1.13062666711661	3.407126146711	0.0010967496622997	0.0862288956714738	3	5	3.983492820662839	2.8862215836039384	-1.0972712370589006	5	1.0	5	N1__Mural:3.313;N2__Mural:4.540;N3__Mural:4.098	DMED1__Mural:2.919;DMED2__Mural:2.886;ED1__Mural:2.451;ED2__Mural:2.964;ED3__Mural:3.211
Mural	organic_ED_vs_normal	PREX1	up_in_ED	1.34020046488986	4.72125138863019	0.0011185765617347	0.086888822909467	3	5	3.647338961080107	4.999848875229185	1.3525099141490782	5	1.0	5	N1__Mural:2.950;N2__Mural:4.054;N3__Mural:3.937	DMED1__Mural:4.713;DMED2__Mural:5.453;ED1__Mural:4.827;ED2__Mural:5.413;ED3__Mural:4.593
Mural	organic_ED_vs_normal	FGF2	down_in_ED	-0.795665739789204	5.06327479760859	0.0011388491818872	0.086888822909467	3	5	5.483523185409246	4.714170372117024	-0.7693528132922225	5	1.0	5	N1__Mural:5.128;N2__Mural:5.839;N3__Mural:5.484	DMED1__Mural:5.011;DMED2__Mural:4.567;ED1__Mural:4.399;ED2__Mural:4.936;ED3__Mural:4.659
Mural	organic_ED_vs_normal	OLFM2	down_in_ED	-1.41893323541512	4.57168458907528	0.0011431018900836	0.086888822909467	3	5	5.251337224364571	3.860294903819658	-1.391042320544913	5	1.0	5	N1__Mural:5.613;N2__Mural:5.005;N3__Mural:5.135	DMED1__Mural:3.668;DMED2__Mural:3.196;ED1__Mural:4.629;ED2__Mural:3.787;ED3__Mural:4.022
Mural	organic_ED_vs_normal	IL17D	down_in_ED	-1.56080568732402	3.50857172948686	0.0011444331599419	0.086888822909467	3	5	4.261763793184289	2.634472674287269	-1.6272911188970203	5	1.0	5	N1__Mural:4.489;N2__Mural:3.692;N3__Mural:4.605	DMED1__Mural:3.001;DMED2__Mural:2.280;ED1__Mural:3.268;ED2__Mural:1.585;ED3__Mural:3.037
Mural	organic_ED_vs_normal	KCNAB1	up_in_ED	1.22194336615975	6.94646634948998	0.0011460745437465	0.086888822909467	3	5	5.948703210062572	7.2499933965601695	1.3012901864975976	5	1.0	4	N1__Mural:5.428;N2__Mural:6.786;N3__Mural:5.631	DMED1__Mural:7.576;DMED2__Mural:7.121;ED1__Mural:6.594;ED2__Mural:7.468;ED3__Mural:7.491
Mural	organic_ED_vs_normal	C1RL	down_in_ED	-1.09423249676485	3.94065862776395	0.0011667073478536	0.0878257573767292	3	5	4.4971592754883085	3.458582337361105	-1.0385769381272034	5	1.0	5	N1__Mural:4.667;N2__Mural:4.117;N3__Mural:4.708	DMED1__Mural:3.634;DMED2__Mural:3.086;ED1__Mural:3.674;ED2__Mural:3.351;ED3__Mural:3.549
Mural	organic_ED_vs_normal	MMP2	down_in_ED	-1.26723208602939	5.83383819448873	0.0011771323928609	0.087848873944412	3	5	6.41952748272615	5.128051363569578	-1.291476119156572	5	1.0	5	N1__Mural:6.293;N2__Mural:6.046;N3__Mural:6.920	DMED1__Mural:5.370;DMED2__Mural:5.178;ED1__Mural:4.853;ED2__Mural:4.393;ED3__Mural:5.846
Mural	organic_ED_vs_normal	MSC	down_in_ED	-1.76891727518063	2.72158420282178	0.0011835678324901	0.087848873944412	3	5	3.588976725560743	1.9179586158609283	-1.671018109699815	5	1.0	5	N1__Mural:4.230;N2__Mural:3.317;N3__Mural:3.219	DMED1__Mural:1.659;DMED2__Mural:1.974;ED1__Mural:2.703;ED2__Mural:1.585;ED3__Mural:1.669
Mural	organic_ED_vs_normal	PAM	up_in_ED	0.780603653752796	5.86714592197673	0.0012039552868784	0.0884206617423192	3	5	5.2910886538508874	6.08675350594101	0.7956648520901224	5	1.0	5	N1__Mural:5.066;N2__Mural:5.383;N3__Mural:5.425	DMED1__Mural:5.755;DMED2__Mural:6.108;ED1__Mural:6.120;ED2__Mural:6.340;ED3__Mural:6.111
Mural	organic_ED_vs_normal	IDH2	up_in_ED	0.837645368250865	5.52500413821249	0.0012079325374633	0.0884206617423192	3	5	4.898452312673417	5.744101182444007	0.8456488697705904	5	1.0	5	N1__Mural:4.580;N2__Mural:5.221;N3__Mural:4.894	DMED1__Mural:5.544;DMED2__Mural:5.606;ED1__Mural:6.019;ED2__Mural:5.673;ED3__Mural:5.879
Mural	organic_ED_vs_normal	MAP3K7CL	up_in_ED	1.88596937123752	4.40603658628284	0.0012183815158199	0.0885746671843318	3	5	2.8912848563178315	4.6354923534194885	1.744207497101657	5	1.0	5	N1__Mural:2.465;N2__Mural:3.420;N3__Mural:2.788	DMED1__Mural:5.661;DMED2__Mural:4.694;ED1__Mural:4.209;ED2__Mural:4.755;ED3__Mural:3.858
Mural	organic_ED_vs_normal	THSD4	up_in_ED	1.67795130828219	5.06147803879585	0.0012382554648854	0.0888539565806513	3	5	3.7447383654805244	5.311896971866643	1.5671586063861187	5	1.0	5	N1__Mural:3.416;N2__Mural:3.772;N3__Mural:4.046	DMED1__Mural:4.568;DMED2__Mural:5.992;ED1__Mural:4.502;ED2__Mural:5.922;ED3__Mural:5.575
Mural	organic_ED_vs_normal	HACD1	up_in_ED	1.1201175800878	5.71891346602316	0.0012389660423908	0.0888539565806513	3	5	4.825130418026114	5.994726994473152	1.169596576447038	5	1.0	5	N1__Mural:5.216;N2__Mural:4.585;N3__Mural:4.674	DMED1__Mural:6.003;DMED2__Mural:6.134;ED1__Mural:6.193;ED2__Mural:5.893;ED3__Mural:5.750
Mural	organic_ED_vs_normal	CNN1	up_in_ED	1.08078760217804	9.68719242299836	0.0012552536812402	0.0889585025749419	3	5	8.849772031932483	9.975119499480584	1.1253474675481012	5	1.0	5	N1__Mural:9.108;N2__Mural:8.890;N3__Mural:8.551	DMED1__Mural:9.931;DMED2__Mural:10.270;ED1__Mural:9.464;ED2__Mural:10.011;ED3__Mural:10.201
Mural	organic_ED_vs_normal	OSR1	down_in_ED	-1.72739902138527	4.04094755775825	0.0012571862998154	0.0889585025749419	3	5	4.724376376666348	3.0111267881383124	-1.7132495885280359	5	1.0	4	N1__Mural:4.898;N2__Mural:3.772;N3__Mural:5.503	DMED1__Mural:2.833;DMED2__Mural:3.323;ED1__Mural:3.013;ED2__Mural:2.071;ED3__Mural:3.815
Mural	organic_ED_vs_normal	EPHB6	down_in_ED	-0.902064005217857	4.5554417519767	0.0012744236783852	0.0895810127309998	3	5	5.025381240158109	4.173562611404494	-0.8518186287536151	5	1.0	5	N1__Mural:4.708;N2__Mural:5.005;N3__Mural:5.363	DMED1__Mural:4.205;DMED2__Mural:4.186;ED1__Mural:4.167;ED2__Mural:4.473;ED3__Mural:3.837
Mural	organic_ED_vs_normal	EGR2	up_in_ED	2.89413759521915	3.04433012198989	0.0012911376747123	0.0896431513593825	3	5	0.14327171383961468	3.2054903968491515	3.0622186830095366	5	1.0	5	N1__Mural:-1.442;N2__Mural:0.147;N3__Mural:1.724	DMED1__Mural:2.676;DMED2__Mural:4.016;ED1__Mural:2.583;ED2__Mural:3.170;ED3__Mural:3.583
Mural	organic_ED_vs_normal	MORN4	up_in_ED	1.22513460375625	3.58721296058083	0.0012932932967228	0.0896431513593825	3	5	2.6057265904421825	3.8207102433683757	1.2149836529261933	5	1.0	5	N1__Mural:2.258;N2__Mural:3.206;N3__Mural:2.352	DMED1__Mural:3.764;DMED2__Mural:3.946;ED1__Mural:3.990;ED2__Mural:3.787;ED3__Mural:3.616
Mural	organic_ED_vs_normal	LINC00665	up_in_ED	1.32882500246521	3.01436464690793	0.0013035181312714	0.0896431513593825	3	5	1.973889412616173	3.2369978304826597	1.2631084178664866	5	1.0	5	N1__Mural:1.728;N2__Mural:2.022;N3__Mural:2.172	DMED1__Mural:3.266;DMED2__Mural:2.902;ED1__Mural:3.551;ED2__Mural:3.170;ED3__Mural:3.295
Mural	organic_ED_vs_normal	TMEM119	down_in_ED	-2.43451914841374	2.87771426161673	0.0013090906784157	0.0896431513593825	3	5	3.809874336156603	1.0918464784757154	-2.718027857680888	5	1.0	5	N1__Mural:4.787;N2__Mural:2.650;N3__Mural:3.993	DMED1__Mural:0.988;DMED2__Mural:1.942;ED1__Mural:0.866;ED2__Mural:-0.737;ED3__Mural:2.399
Mural	organic_ED_vs_normal	TEX41	down_in_ED	-1.65659108285915	4.28249371702551	0.0013501679211463	0.0918633481733812	3	5	4.93281313624047	3.486449675869957	-1.446363460370513	5	1.0	5	N1__Mural:5.796;N2__Mural:4.671;N3__Mural:4.331	DMED1__Mural:3.855;DMED2__Mural:2.818;ED1__Mural:3.013;ED2__Mural:4.121;ED3__Mural:3.624
Mural	organic_ED_vs_normal	CNTFR	down_in_ED	-1.47488809148935	3.04465015473965	0.0013638702727517	0.0922045800954578	3	5	3.817008828504907	2.2796848923208466	-1.5373239361840603	5	1.0	5	N1__Mural:3.984;N2__Mural:3.420;N3__Mural:4.046	DMED1__Mural:2.014;DMED2__Mural:2.035;ED1__Mural:2.146;ED2__Mural:2.071;ED3__Mural:3.132
Mural	organic_ED_vs_normal	FABP3	up_in_ED	1.59189667843841	5.48044566710738	0.0013839396247295	0.0929692099802463	3	5	4.186843981224168	5.739806629764794	1.5529626485406256	5	1.0	5	N1__Mural:3.416;N2__Mural:4.540;N3__Mural:4.605	DMED1__Mural:4.978;DMED2__Mural:6.323;ED1__Mural:5.048;ED2__Mural:6.084;ED3__Mural:6.267
Mural	organic_ED_vs_normal	DLX5	down_in_ED	-1.54615806191768	5.70469036136979	0.0014098099661928	0.0941114652903797	3	5	6.436788805882142	4.8322911429659	-1.6044976629162422	5	1.0	5	N1__Mural:6.320;N2__Mural:6.862;N3__Mural:6.129	DMED1__Mural:4.577;DMED2__Mural:3.743;ED1__Mural:4.535;ED2__Mural:6.005;ED3__Mural:5.302
Mural	organic_ED_vs_normal	ADGRF5	down_in_ED	-0.998216343282233	5.18912043223486	0.0014298580312425	0.0948532071475514	3	5	5.670989570134492	4.705607622493351	-0.9653819476411414	5	1.0	4	N1__Mural:5.001;N2__Mural:5.946;N3__Mural:6.066	DMED1__Mural:4.916;DMED2__Mural:4.226;ED1__Mural:4.468;ED2__Mural:4.690;ED3__Mural:5.228
Mural	organic_ED_vs_normal	OXCT1	up_in_ED	0.78613555575399	4.66701269748451	0.0014862431462798	0.0979385388455153	3	5	4.082762794304904	4.884248264826588	0.8014854705216834	5	1.0	5	N1__Mural:3.916;N2__Mural:4.235;N3__Mural:4.098	DMED1__Mural:4.753;DMED2__Mural:4.750;ED1__Mural:4.879;ED2__Mural:5.194;ED3__Mural:4.845
